t,obj_id
13220,132
13221,10
13222,120
13223,1
13224,33
13225,1156
13226,135
13227,516
13228,127
13229,115
13230,462
13231,1833
13232,2
13233,2
13234,2
13235,63
13236,33
13237,3
13238,51
13239,32
13240,1297
13241,0
13242,242
13243,198
13244,0
13245,120
13246,0
13247,1360
13248,61
13249,5
13250,1
13251,1039
13252,1
13253,0
13254,1142
13255,231
13256,412
13257,1
13258,1
13259,55
13260,23
13261,0
13262,53
13263,0
13264,0
13265,14
13266,35
13267,51
13268,499
13269,127
13270,87
13271,1
13272,0
13273,940
13274,3
13275,0
13276,58
13277,13
13278,28
13279,365
13280,45
13281,348
13282,346
13283,7
13284,14
13285,5
13286,665
13287,4
13288,274
13289,1027
13290,7
13291,413
13292,371
13293,61
13294,60
13295,695
13296,3
13297,0
13298,3
13299,73
13300,0
13301,241
13302,24
13303,0
13304,8
13305,14
13306,1
13307,15
13308,4
13309,940
13310,0
13311,1100
13312,2
13313,9
13314,8
13315,0
13316,1
13317,19
13318,0
13319,545
13320,33
13321,2
13322,212
13323,283
13324,0
13325,44
13326,0
13327,2
13328,310
13329,128
13330,4
13331,587
13332,18
13333,153
13334,31
13335,137
13336,651
13337,21
13338,114
13339,0
13340,0
13341,156
13342,1235
13343,10
13344,1496
13345,352
13346,14
13347,0
13348,275
13349,0
13350,529
13351,38
13352,99
13353,14
13354,1
13355,1
13356,24
13357,1
13358,27
13359,21
13360,616
13361,348
13362,0
13363,10
13364,2
13365,423
13366,0
13367,39
13368,491
13369,795
13370,5
13371,9
13372,0
13373,5
13374,1
13375,0
13376,0
13377,6
13378,590
13379,0
13380,0
13381,1
13382,8
13383,461
13384,5
13385,2
13386,201
13387,24
13388,7
13389,14
13390,451
13391,2
13392,757
13393,2
13394,494
13395,6
13396,65
13397,279
13398,151
13399,7
13400,92
13401,14
13402,119
13403,28
13404,120
13405,1554
13406,352
13407,29
13408,81
13409,891
13410,82
13411,27
13412,10
13413,55
13414,8
13415,1
13416,3
13417,0
13418,9
13419,38
13420,20
13421,45
13422,5
13423,12
13424,583
13425,1602
13426,80
13427,5
13428,0
13429,0
13430,0
13431,673
13432,148
13433,39
13434,139
13435,17
13436,0
13437,12
13438,277
13439,98
13440,3
13441,1425
13442,0
13443,318
13444,3
13445,4
13446,0
13447,0
13448,0
13449,0
13450,49
13451,1
13452,0
13453,18
13454,30
13455,2
13456,964
13457,0
13458,1112
13459,2
13460,0
13461,39
13462,0
13463,44
13464,1
13465,19
13466,297
13467,9
13468,3
13469,1836
13470,21
13471,4
13472,1465
13473,712
13474,341
13475,498
13476,396
13477,1
13478,10
13479,25
13480,3
13481,16
13482,1015
13483,67
13484,7
13485,6
13486,15
13487,2
13488,25
13489,1749
13490,77
13491,17
13492,18
13493,5
13494,1
13495,3
13496,1754
13497,26
13498,3
13499,0
13500,6
13501,0
13502,69
13503,23
13504,0
13505,428
13506,139
13507,0
13508,495
13509,1
13510,2
13511,400
13512,0
13513,1
13514,58
13515,1458
13516,52
13517,0
13518,2
13519,782
13520,2
13521,7
13522,124
13523,38
13524,4
13525,52
13526,534
13527,0
13528,4
13529,4
13530,39
13531,2
13532,16
13533,1
13534,0
13535,39
13536,6
13537,87
13538,0
13539,1
13540,35
13541,823
13542,32
13543,578
13544,41
13545,341
13546,192
13547,0
13548,10
13549,7
13550,3
13551,114
13552,0
13553,0
13554,3
13555,0
13556,2
13557,26
13558,10
13559,6
13560,0
13561,9
13562,1
13563,0
13564,0
13565,5
13566,254
13567,0
13568,17
13569,105
13570,1446
13571,0
13572,15
13573,1382
13574,1
13575,0
13576,254
13577,23
13578,0
13579,6
13580,1210
13581,31
13582,7
13583,1
13584,979
13585,180
13586,20
13587,4
13588,0
13589,183
13590,0
13591,0
13592,5
13593,76
13594,0
13595,1
13596,0
13597,2
13598,1
13599,1
13600,3
13601,14
13602,70
13603,516
13604,79
13605,78
13606,192
13607,23
13608,34
13609,55
13610,2
13611,2
13612,4
13613,55
13614,26
13615,34
13616,35
13617,17
13618,3
13619,998
13620,0
13621,0
13622,48
13623,0
13624,84
13625,18
13626,1
13627,2
13628,112
13629,52
13630,3
13631,236
13632,741
13633,43
13634,0
13635,7
13636,172
13637,49
13638,0
13639,72
13640,2
13641,498
13642,3
13643,0
13644,47
13645,260
13646,2
13647,0
13648,0
13649,98
13650,311
13651,18
13652,1772
13653,3
13654,1737
13655,120
13656,0
13657,97
13658,6
13659,1122
13660,217
13661,5
13662,70
13663,329
13664,33
13665,55
13666,4
13667,19
13668,0
13669,151
13670,1
13671,0
13672,34
13673,5
13674,772
13675,2
13676,0
13677,6
13678,205
13679,8
13680,2
13681,22
13682,2
13683,37
13684,0
13685,0
13686,1630
13687,13
13688,13
13689,0
13690,1911
13691,1771
13692,0
13693,633
13694,22
13695,164
13696,912
13697,0
13698,327
13699,438
13700,43
13701,622
13702,56
13703,7
13704,16
13705,60
13706,0
13707,18
13708,6
13709,9
13710,2
13711,24
13712,95
13713,13
13714,1968
13715,10
13716,0
13717,0
13718,11
13719,300
13720,103
13721,22
13722,0
13723,100
13724,0
13725,1
13726,0
13727,1
13728,13
13729,0
13730,17
13731,42
13732,7
13733,0
13734,146
13735,44
13736,0
13737,42
13738,520
13739,2
13740,54
13741,1
13742,452
13743,19
13744,434
13745,18
13746,101
13747,0
13748,380
13749,2
13750,1299
13751,1011
13752,1
13753,0
13754,82
13755,1156
13756,38
13757,3
13758,5
13759,8
13760,381
13761,3
13762,11
13763,626
13764,1
13765,885
13766,412
13767,1
13768,7
13769,297
13770,282
13771,0
13772,7
13773,20
13774,49
13775,235
13776,14
13777,0
13778,0
13779,63
13780,130
13781,2
13782,1527
13783,20
13784,0
13785,308
13786,2
13787,242
13788,2
13789,58
13790,11
13791,6
13792,504
13793,9
13794,501
13795,291
13796,66
13797,546
13798,0
13799,1173
13800,1266
13801,251
13802,0
13803,4
13804,252
13805,124
13806,4
13807,0
13808,15
13809,395
13810,8
13811,1687
13812,1303
13813,64
13814,304
13815,298
13816,20
13817,0
13818,62
13819,23
13820,60
13821,525
13822,388
13823,238
13824,0
13825,355
13826,160
13827,73
13828,0
13829,24
13830,442
13831,179
13832,25
13833,1133
13834,53
13835,0
13836,5
13837,125
13838,445
13839,1603
13840,1
13841,52
13842,0
13843,4
13844,23
13845,18
13846,0
13847,26
13848,0
13849,130
13850,51
13851,2
13852,1203
13853,66
13854,450
13855,536
13856,4
13857,580
13858,2
13859,1
13860,7
13861,1845
13862,1
13863,79
13864,10
13865,6
13866,37
13867,123
13868,183
13869,1
13870,49
13871,4
13872,2
13873,1868
13874,4
13875,4
13876,0
13877,430
13878,1076
13879,0
13880,0
13881,1
13882,6
13883,2
13884,6
13885,611
13886,37
13887,193
13888,17
13889,128
13890,0
13891,5
13892,0
13893,103
13894,3
13895,18
13896,637
13897,1
13898,542
13899,60
13900,34
13901,645
13902,84
13903,3
13904,10
13905,14
13906,371
13907,19
13908,3
13909,1
13910,0
13911,146
13912,873
13913,624
13914,7
13915,177
13916,379
13917,27
13918,17
13919,39
13920,0
13921,206
13922,25
13923,66
13924,2
13925,1
13926,0
13927,24
13928,432
13929,80
13930,0
13931,1121
13932,0
13933,617
13934,317
13935,46
13936,446
13937,1
13938,2
13939,878
13940,6
13941,1
13942,53
13943,2
13944,1
13945,117
13946,45
13947,3
13948,3
13949,212
13950,614
13951,0
13952,42
13953,371
13954,68
13955,105
13956,1766
13957,102
13958,1
13959,87
13960,0
13961,0
13962,107
13963,1
13964,0
13965,34
13966,4
13967,4
13968,89
13969,109
13970,65
13971,612
13972,4
13973,57
13974,230
13975,19
13976,11
13977,0
13978,4
13979,8
13980,0
13981,242
13982,36
13983,162
13984,32
13985,10
13986,464
13987,475
13988,4
13989,330
13990,0
13991,259
13992,37
13993,179
13994,315
13995,2
13996,64
13997,45
13998,79
13999,0
14000,390
14001,2
14002,31
14003,0
14004,31
14005,6
14006,49
14007,90
14008,44
14009,119
14010,1
14011,19
14012,1
14013,34
14014,2
14015,1664
14016,1027
14017,1
14018,9
14019,0
14020,135
14021,0
14022,21
14023,2
14024,151
14025,24
14026,608
14027,0
14028,715
14029,5
14030,0
14031,0
14032,3
14033,21
14034,4
14035,3
14036,1803
14037,30
14038,0
14039,0
14040,217
14041,14
14042,2
14043,972
14044,93
14045,0
14046,179
14047,1
14048,1512
14049,60
14050,1689
14051,4
14052,123
14053,9
14054,9
14055,512
14056,1
14057,0
14058,58
14059,311
14060,308
14061,902
14062,1
14063,0
14064,1464
14065,2
14066,71
14067,41
14068,5
14069,357
14070,40
14071,84
14072,377
14073,0
14074,0
14075,198
14076,381
14077,612
14078,2
14079,111
14080,257
14081,4
14082,4
14083,16
14084,0
14085,34
14086,191
14087,2
14088,0
14089,262
14090,1105
14091,346
14092,39
14093,1
14094,4
14095,137
14096,0
14097,0
14098,1
14099,357
14100,3
14101,8
14102,36
14103,2
14104,0
14105,2
14106,445
14107,1
14108,12
14109,13
14110,466
14111,552
14112,55
14113,4
14114,286
14115,0
14116,133
14117,0
14118,1
14119,1
14120,8
14121,20
14122,2
14123,885
14124,557
14125,29
14126,2
14127,209
14128,255
14129,55
14130,0
14131,0
14132,138
14133,1777
14134,169
14135,6
14136,1
14137,94
14138,142
14139,5
14140,172
14141,7
14142,1627
14143,1402
14144,1
14145,0
14146,4
14147,22
14148,4
14149,226
14150,10
14151,176
14152,9
14153,3
14154,81
14155,178
14156,1300
14157,1
14158,8
14159,106
14160,9
14161,351
14162,0
14163,571
14164,16
14165,431
14166,2
14167,13
14168,433
14169,375
14170,1268
14171,2
14172,0
14173,1
14174,1
14175,3
14176,3
14177,1
14178,0
14179,11
14180,48
14181,58
14182,0
14183,6
14184,39
14185,0
14186,0
14187,1493
14188,57
14189,2
14190,19
14191,8
14192,44
14193,3
14194,0
14195,686
14196,45
14197,4
14198,8
14199,448
14200,0
14201,447
14202,539
14203,6
14204,8
14205,25
14206,3
14207,0
14208,0
14209,813
14210,56
14211,1762
14212,620
14213,1
14214,553
14215,40
14216,428
14217,20
14218,0
14219,0
14220,84
14221,40
14222,2
14223,2
14224,122
14225,844
14226,0
14227,36
14228,7
14229,59
14230,16
14231,46
14232,93
14233,3
14234,2
14235,297
14236,4
14237,0
14238,14
14239,1
14240,1
14241,3
14242,230
14243,1
14244,198
14245,4
14246,0
14247,1
14248,15
14249,0
14250,64
14251,1
14252,186
14253,30
14254,1
14255,1461
14256,0
14257,54
14258,258
14259,3
14260,0
14261,155
14262,1
14263,154
14264,434
14265,1
14266,21
14267,0
14268,0
14269,15
14270,18
14271,2
14272,245
14273,43
14274,104
14275,123
14276,10
14277,81
14278,36
14279,34
14280,22
14281,30
14282,0
14283,779
14284,0
14285,989
14286,15
14287,0
14288,1303
14289,0
14290,1
14291,117
14292,125
14293,2
14294,6
14295,0
14296,23
14297,116
14298,12
14299,0
14300,0
14301,1
14302,69
14303,12
14304,271
14305,24
14306,90
14307,0
14308,1
14309,293
14310,1
14311,0
14312,14
14313,5
14314,544
14315,0
14316,176
14317,0
14318,697
14319,51
14320,390
14321,34
14322,503
14323,86
14324,195
14325,7
14326,4
14327,8
14328,1695
14329,18
14330,0
14331,0
14332,12
14333,2
14334,142
14335,5
14336,0
14337,549
14338,0
14339,317
14340,5
14341,18
14342,14
14343,93
14344,15
14345,58
14346,1
14347,861
14348,0
14349,179
14350,101
14351,50
14352,17
14353,127
14354,72
14355,51
14356,1
14357,1789
14358,39
14359,4
14360,31
14361,1
14362,0
14363,31
14364,81
14365,318
14366,510
14367,1
14368,18
14369,15
14370,491
14371,9
14372,1
14373,185
14374,0
14375,303
14376,274
14377,1323
14378,7
14379,0
14380,6
14381,0
14382,156
14383,300
14384,64
14385,15
14386,0
14387,39
14388,374
14389,0
14390,564
14391,0
14392,75
14393,0
14394,46
14395,136
14396,2
14397,0
14398,0
14399,1
14400,110
14401,1
14402,0
14403,104
14404,2
14405,330
14406,1514
14407,14
14408,1936
14409,2
14410,17
14411,0
14412,77
14413,13
14414,163
14415,78
14416,17
14417,19
14418,345
14419,88
14420,0
14421,233
14422,0
14423,3
14424,0
14425,2
14426,5
14427,1
14428,85
14429,35
14430,1
14431,0
14432,0
14433,239
14434,0
14435,73
14436,59
14437,14
14438,2
14439,0
14440,1571
14441,0
14442,0
14443,45
14444,464
14445,2
14446,26
14447,11
14448,1
14449,3
14450,0
14451,0
14452,263
14453,5
14454,15
14455,16
14456,14
14457,121
14458,916
14459,6
14460,12
14461,17
14462,5
14463,29
14464,7
14465,3
14466,4
14467,18
14468,11
14469,0
14470,1055
14471,0
14472,3
14473,209
14474,0
14475,297
14476,0
14477,336
14478,0
14479,2
14480,13
14481,16
14482,45
14483,582
14484,19
14485,6
14486,1402
14487,242
14488,5
14489,0
14490,752
14491,2
14492,80
14493,0
14494,205
14495,17
14496,157
14497,4
14498,7
14499,32
14500,140
14501,483
14502,983
14503,2
14504,0
14505,785
14506,143
14507,2
14508,9
14509,183
14510,1
14511,636
14512,2
14513,9
14514,24
14515,0
14516,1
14517,47
14518,1
14519,949
14520,70
14521,0
14522,5
14523,7
14524,28
14525,0
14526,18
14527,214
14528,20
14529,24
14530,4
14531,101
14532,57
14533,5
14534,0
14535,1
14536,0
14537,91
14538,0
14539,48
14540,47
14541,18
14542,4
14543,41
14544,2
14545,11
14546,52
14547,105
14548,161
14549,7
14550,51
14551,39
14552,11
14553,1756
14554,11
14555,25
14556,3
14557,9
14558,8
14559,1
14560,156
14561,0
14562,1747
14563,36
14564,2
14565,0
14566,0
14567,4
14568,7
14569,1742
14570,4
14571,71
14572,303
14573,16
14574,0
14575,0
14576,1167
14577,0
14578,4
14579,482
14580,102
14581,24
14582,6
14583,3
14584,11
14585,76
14586,0
14587,48
14588,1024
14589,44
14590,0
14591,0
14592,29
14593,331
14594,11
14595,682
14596,16
14597,1
14598,25
14599,1
14600,603
14601,24
14602,116
14603,14
14604,541
14605,14
14606,1
14607,3
14608,566
14609,0
14610,27
14611,92
14612,4
14613,2
14614,13
14615,27
14616,6
14617,685
14618,0
14619,0
14620,1665
14621,63
14622,1429
14623,1
14624,7
14625,18
14626,692
14627,4
14628,508
14629,39
14630,84
14631,10
14632,1987
14633,0
14634,24
14635,0
14636,0
14637,4
14638,1424
14639,809
14640,114
14641,141
14642,18
14643,0
14644,7
14645,362
14646,0
14647,41
14648,0
14649,54
14650,2
14651,43
14652,364
14653,0
14654,25
14655,2
14656,8
14657,7
14658,2
14659,587
14660,122
14661,34
14662,15
14663,127
14664,56
14665,0
14666,18
14667,13
14668,22
14669,14
14670,0
14671,23
14672,1
14673,0
14674,637
14675,10
14676,137
14677,0
14678,536
14679,174
14680,116
14681,118
14682,9
14683,50
14684,98
14685,37
14686,20
14687,445
14688,99
14689,9
14690,1049
14691,10
14692,750
14693,266
14694,331
14695,8
14696,0
14697,12
14698,870
14699,44
14700,2
14701,3
14702,296
14703,1
14704,0
14705,1071
14706,246
14707,65
14708,243
14709,0
14710,1
14711,0
14712,65
14713,51
14714,2
14715,558
14716,3
14717,1
14718,20
14719,56
14720,4
14721,1326
14722,1
14723,535
14724,459
14725,14
14726,404
14727,0
14728,0
14729,0
14730,273
14731,1
14732,3
14733,0
14734,0
14735,0
14736,27
14737,8
14738,15
14739,90
14740,64
14741,303
14742,0
14743,77
14744,72
14745,7
14746,1065
14747,155
14748,1
14749,0
14750,172
14751,1062
14752,3
14753,2
14754,14
14755,186
14756,113
14757,22
14758,193
14759,9
14760,36
14761,76
14762,0
14763,11
14764,565
14765,14
14766,1115
14767,0
14768,1
14769,1613
14770,431
14771,5
14772,391
14773,18
14774,99
14775,1550
14776,0
14777,170
14778,23
14779,0
14780,4
14781,112
14782,15
14783,613
14784,902
14785,79
14786,2
14787,485
14788,1
14789,1
14790,577
14791,1805
14792,112
14793,7
14794,2
14795,4
14796,0
14797,24
14798,2
14799,3
14800,263
14801,1
14802,609
14803,81
14804,15
14805,350
14806,6
14807,135
14808,170
14809,0
14810,315
14811,0
14812,13
14813,1
14814,1
14815,2
14816,33
14817,5
14818,55
14819,38
14820,385
14821,5
14822,3
14823,2
14824,30
14825,16
14826,1
14827,1377
14828,105
14829,1443
14830,684
14831,20
14832,93
14833,0
14834,10
14835,3
14836,0
14837,694
14838,266
14839,78
14840,4
14841,84
14842,0
14843,120
14844,90
14845,242
14846,1140
14847,41
14848,16
14849,1087
14850,1483
14851,2
14852,367
14853,1
14854,187
14855,4
14856,73
14857,5
14858,226
14859,148
14860,47
14861,3
14862,2
14863,203
14864,0
14865,882
14866,707
14867,2
14868,421
14869,53
14870,0
14871,20
14872,30
14873,180
14874,165
14875,0
14876,5
14877,1
14878,102
14879,23
14880,71
14881,1
14882,8
14883,68
14884,1368
14885,249
14886,131
14887,0
14888,115
14889,0
14890,7
14891,1
14892,9
14893,81
14894,10
14895,18
14896,496
14897,0
14898,692
14899,1
14900,705
14901,0
14902,19
14903,13
14904,5
14905,26
14906,0
14907,1
14908,3
14909,0
14910,150
14911,60
14912,397
14913,0
14914,3
14915,5
14916,1
14917,0
14918,0
14919,0
14920,0
14921,28
14922,421
14923,14
14924,0
14925,1
14926,1599
14927,2
14928,488
14929,2
14930,51
14931,95
14932,0
14933,0
14934,40
14935,214
14936,462
14937,1780
14938,1528
14939,1
14940,9
14941,1
14942,323
14943,2
14944,17
14945,189
14946,36
14947,4
14948,1
14949,0
14950,13
14951,1
14952,2
14953,107
14954,8
14955,887
14956,10
14957,117
14958,107
14959,0
14960,371
14961,161
14962,0
14963,701
14964,3
14965,13
14966,1
14967,37
14968,0
14969,9
14970,876
14971,68
14972,35
14973,2
14974,674
14975,436
14976,0
14977,784
14978,49
14979,66
14980,235
14981,0
14982,53
14983,3
14984,130
14985,979
14986,32
14987,126
14988,0
14989,0
14990,275
14991,134
14992,3
14993,248
14994,143
14995,24
14996,3
14997,169
14998,3
14999,52
